timestamp,user_id,platform,action,resource,ip,country,success
2026-02-25T02:19:28.555392Z,U0056,Okta,S3_ACCESS,prod_ec2,11.8.7.165,Canada,FALSE
2025-09-09T02:33:22.555392Z,U0087,Salesforce,PRIVILEGE_CHANGE,prod_ec2,97.253.119.120,Canada,TRUE
2026-05-11T22:12:13.555392Z,U0316,Salesforce,PRIVILEGE_CHANGE,salesforce_leads,139.115.16.37,Germany,FALSE
2025-09-26T07:51:14.555392Z,U0253,Salesforce,S3_ACCESS,dev_s3,3.169.38.38,UK,FALSE
2026-01-25T23:54:52.555392Z,U0353,Salesforce,LOGIN,dev_s3,187.116.111.150,Germany,TRUE
2025-12-27T06:05:10.555392Z,U0407,Salesforce,S3_ACCESS,prod_ec2,155.85.50.86,Russia,TRUE
2026-01-06T05:40:00.555392Z,U0248,AD,LOGIN,user_data,213.86.128.126,Canada,TRUE
2025-06-25T17:48:40.555392Z,U0388,AWS,PRIVILEGE_CHANGE,customer_bucket,166.108.199.55,UK,TRUE
2025-08-03T14:15:07.555392Z,U0446,AD,EC2_ACCESS,user_data,10.135.228.8,UK,TRUE
2025-12-26T15:47:34.555392Z,U0269,AWS,API_CALL,salesforce_leads,15.22.147.237,China,TRUE
2025-08-05T02:46:37.555392Z,U0152,Salesforce,S3_ACCESS,dev_s3,206.133.111.251,Russia,TRUE
2026-01-25T09:54:54.555392Z,U0191,AWS,LOGOUT,dev_s3,6.152.228.64,Germany,TRUE
2026-03-24T22:12:33.555392Z,U0488,Okta,PRIVILEGE_CHANGE,salesforce_leads,171.166.61.81,India,TRUE
2026-06-19T00:51:40.555392Z,U0108,Okta,API_CALL,prod_ec2,189.199.96.160,UK,TRUE
2025-12-21T11:36:49.555392Z,U0425,AD,S3_ACCESS,user_data,174.150.109.111,UK,TRUE
2025-06-22T15:02:23.555392Z,U0035,Okta,API_CALL,prod_ec2,141.176.255.161,Germany,TRUE
2025-12-15T13:13:24.555392Z,U0276,Okta,LOGIN,customer_bucket,48.66.255.10,Brazil,TRUE
2025-11-03T13:16:41.555392Z,U0035,AWS,S3_ACCESS,customer_bucket,60.244.45.177,Germany,TRUE
2026-06-09T10:43:01.555392Z,U0421,Salesforce,PRIVILEGE_CHANGE,dev_s3,28.180.247.70,Russia,TRUE
2026-06-18T07:12:08.555392Z,U0207,Okta,PRIVILEGE_CHANGE,salesforce_leads,66.55.234.190,Germany,FALSE
2025-07-30T10:37:47.555392Z,U0079,AWS,S3_ACCESS,prod_ec2,196.16.177.150,India,TRUE
2026-04-25T22:19:23.555392Z,U0065,Salesforce,S3_ACCESS,salesforce_leads,12.212.87.234,India,TRUE
2026-05-24T20:16:01.555392Z,U0378,Salesforce,LOGOUT,prod_ec2,78.51.100.72,USA,TRUE
2025-07-25T22:09:20.555392Z,U0111,AWS,LOGOUT,prod_ec2,100.40.78.203,Brazil,TRUE
2025-07-20T15:51:09.555392Z,U0166,AD,LOGOUT,salesforce_leads,81.169.72.25,Brazil,TRUE
2025-10-25T11:30:54.555392Z,U0242,Okta,PRIVILEGE_CHANGE,customer_bucket,212.243.108.111,Germany,TRUE
2026-04-17T00:16:30.555392Z,U0194,Salesforce,API_CALL,user_data,93.118.178.239,Russia,TRUE
2025-10-21T13:12:49.555392Z,U0268,AD,PRIVILEGE_CHANGE,prod_ec2,40.219.174.12,UK,TRUE
2025-10-06T07:30:56.555392Z,U0427,AWS,EC2_ACCESS,salesforce_leads,121.255.180.250,Brazil,TRUE
2025-09-25T18:00:52.555392Z,U0404,AD,PRIVILEGE_CHANGE,user_data,116.206.9.236,Russia,TRUE
2025-11-09T11:16:22.555392Z,U0444,Salesforce,API_CALL,dev_s3,89.150.75.96,China,TRUE
2026-05-26T18:28:52.555392Z,U0287,AWS,EC2_ACCESS,dev_s3,141.234.126.9,UK,TRUE
2025-09-04T12:08:45.555392Z,U0006,Salesforce,S3_ACCESS,salesforce_leads,186.99.224.149,Germany,FALSE
2025-10-26T00:12:42.555392Z,U0159,AD,S3_ACCESS,dev_s3,162.196.53.102,USA,TRUE
2026-02-26T19:19:53.555392Z,U0018,Okta,API_CALL,user_data,19.13.56.234,China,FALSE
2026-03-20T23:02:31.555392Z,U0357,Okta,S3_ACCESS,customer_bucket,147.57.164.162,USA,TRUE
2025-12-20T07:04:55.555392Z,U0475,Salesforce,EC2_ACCESS,prod_ec2,88.107.64.98,Brazil,TRUE
2026-04-07T22:47:35.555392Z,U0332,AD,LOGIN,dev_s3,67.148.60.213,USA,TRUE
2025-08-18T22:40:19.555392Z,U0366,AWS,LOGOUT,customer_bucket,218.179.81.234,China,TRUE
2025-07-12T05:13:35.555392Z,U0062,Salesforce,API_CALL,customer_bucket,59.203.164.174,Russia,FALSE
2025-10-06T05:06:19.555392Z,U0279,AWS,API_CALL,salesforce_leads,39.182.239.156,USA,TRUE
2026-05-15T20:53:53.555392Z,U0345,Okta,API_CALL,prod_ec2,215.65.69.107,Russia,TRUE
2026-03-05T12:22:00.555392Z,U0482,Salesforce,EC2_ACCESS,customer_bucket,176.93.171.162,Canada,TRUE
2026-01-01T05:22:46.555392Z,U0390,AWS,API_CALL,dev_s3,152.122.170.153,Canada,TRUE
2025-10-05T10:54:17.555392Z,U0023,AWS,API_CALL,salesforce_leads,66.162.186.229,China,TRUE
2026-05-13T11:59:10.555392Z,U0383,AD,S3_ACCESS,dev_s3,41.146.184.19,Russia,TRUE
2026-01-27T02:34:48.555392Z,U0239,AD,PRIVILEGE_CHANGE,user_data,46.33.138.127,Canada,TRUE
2025-08-30T07:51:13.555392Z,U0047,AD,LOGOUT,dev_s3,110.73.63.94,USA,TRUE
2025-06-24T12:07:01.555392Z,U0404,AWS,API_CALL,dev_s3,194.92.62.180,Brazil,FALSE
2025-09-24T06:31:53.555392Z,U0371,Okta,API_CALL,prod_ec2,116.162.243.135,UK,TRUE
2026-03-21T14:24:59.555392Z,U0195,Okta,LOGOUT,dev_s3,162.94.66.64,UK,TRUE
2025-09-16T04:55:29.555392Z,U0212,AWS,S3_ACCESS,prod_ec2,69.72.107.77,UK,TRUE
2026-03-18T08:32:04.555392Z,U0133,Salesforce,S3_ACCESS,customer_bucket,17.147.244.220,Brazil,TRUE
2025-11-02T22:25:29.555392Z,U0187,Salesforce,API_CALL,prod_ec2,6.25.183.255,USA,TRUE
2025-11-17T05:37:33.555392Z,U0300,AWS,PRIVILEGE_CHANGE,salesforce_leads,91.206.179.204,Germany,TRUE
2025-11-02T04:21:51.555392Z,U0223,Okta,LOGOUT,dev_s3,180.44.8.141,India,FALSE
2025-09-10T06:53:33.555392Z,U0396,Okta,LOGOUT,user_data,191.99.183.148,India,FALSE
2026-01-07T05:53:18.555392Z,U0060,AWS,EC2_ACCESS,prod_ec2,3.243.145.220,Brazil,TRUE
2026-01-25T09:31:59.555392Z,U0191,Salesforce,API_CALL,salesforce_leads,44.140.228.20,USA,TRUE
2026-02-19T21:55:35.555392Z,U0054,Okta,LOGIN,prod_ec2,2.252.39.222,China,TRUE
2026-02-27T01:30:46.555392Z,U0173,AD,LOGOUT,dev_s3,116.66.150.202,India,TRUE
2025-08-31T17:57:54.555392Z,U0280,AD,EC2_ACCESS,salesforce_leads,186.89.99.92,Brazil,TRUE
2025-12-06T09:01:17.555392Z,U0356,Salesforce,EC2_ACCESS,prod_ec2,133.187.235.55,India,TRUE
2025-10-29T16:04:30.555392Z,U0308,Salesforce,API_CALL,user_data,90.120.32.220,India,FALSE
2026-05-27T05:05:13.555392Z,U0476,AWS,PRIVILEGE_CHANGE,customer_bucket,54.74.173.15,China,TRUE
2026-01-30T17:23:58.555392Z,U0138,Salesforce,PRIVILEGE_CHANGE,customer_bucket,98.193.150.70,UK,TRUE
2025-10-15T04:27:20.555392Z,U0473,AWS,PRIVILEGE_CHANGE,prod_ec2,129.140.154.205,UK,TRUE
2025-07-11T08:16:28.555392Z,U0404,AD,S3_ACCESS,prod_ec2,181.106.138.1,Russia,TRUE
2025-12-16T07:48:36.555392Z,U0085,AD,API_CALL,prod_ec2,197.196.210.185,Germany,TRUE
2025-10-17T21:10:42.555392Z,U0155,AD,LOGOUT,prod_ec2,156.48.141.128,Germany,TRUE
2025-09-23T11:53:37.555392Z,U0371,AWS,API_CALL,salesforce_leads,78.241.126.95,Russia,FALSE
2025-11-01T07:46:07.555392Z,U0082,AD,EC2_ACCESS,salesforce_leads,103.126.202.224,China,TRUE
2025-12-20T21:01:54.555392Z,U0468,Salesforce,EC2_ACCESS,prod_ec2,105.95.126.246,Canada,TRUE
2026-04-12T18:54:34.555392Z,U0163,AWS,EC2_ACCESS,dev_s3,67.125.141.5,India,TRUE
2026-05-25T08:49:26.555392Z,U0374,Salesforce,PRIVILEGE_CHANGE,user_data,114.92.226.162,Canada,TRUE
2026-04-04T00:07:15.555392Z,U0343,AD,LOGOUT,salesforce_leads,217.52.183.93,UK,TRUE
2025-11-08T03:31:11.555392Z,U0189,Okta,PRIVILEGE_CHANGE,customer_bucket,71.31.45.187,China,TRUE
2025-09-17T19:15:41.555392Z,U0331,AWS,EC2_ACCESS,prod_ec2,62.39.251.101,USA,TRUE
2025-07-26T12:14:57.555392Z,U0223,Okta,EC2_ACCESS,prod_ec2,77.96.105.140,China,TRUE
2025-11-17T16:12:11.555392Z,U0160,Salesforce,LOGIN,dev_s3,182.199.174.190,China,TRUE
2026-03-12T10:41:20.555392Z,U0204,AD,EC2_ACCESS,customer_bucket,103.8.221.164,Russia,TRUE
2026-03-02T03:57:35.555392Z,U0052,Salesforce,LOGIN,prod_ec2,5.33.122.193,Russia,TRUE
2025-11-16T13:52:12.555392Z,U0260,Salesforce,LOGIN,user_data,129.45.71.4,China,TRUE
2025-10-16T02:33:43.555392Z,U0028,Salesforce,S3_ACCESS,customer_bucket,34.200.104.194,Brazil,TRUE
2025-12-21T08:36:07.555392Z,U0400,Okta,PRIVILEGE_CHANGE,dev_s3,120.123.26.250,Canada,TRUE
2026-01-12T22:43:58.555392Z,U0218,Salesforce,API_CALL,customer_bucket,49.92.172.225,UK,FALSE
2026-06-18T05:58:58.555392Z,U0486,Okta,LOGOUT,salesforce_leads,64.136.140.23,Brazil,TRUE
2025-10-07T20:35:08.555392Z,U0238,AD,LOGIN,user_data,81.93.38.50,Brazil,TRUE
2026-02-08T04:57:55.555392Z,U0456,Okta,S3_ACCESS,user_data,151.13.212.149,Russia,TRUE
2026-05-04T14:01:59.555392Z,U0393,AD,PRIVILEGE_CHANGE,dev_s3,208.156.74.38,UK,TRUE
2025-06-27T06:06:36.555392Z,U0214,Salesforce,S3_ACCESS,dev_s3,56.188.203.235,USA,TRUE
2026-03-31T16:39:50.555392Z,U0183,AD,PRIVILEGE_CHANGE,user_data,118.23.90.37,Germany,TRUE
2025-07-27T04:18:06.555392Z,U0274,AWS,API_CALL,prod_ec2,9.151.250.15,Brazil,TRUE
2025-11-01T14:03:17.555392Z,U0141,Salesforce,API_CALL,salesforce_leads,223.130.90.51,Germany,TRUE
2026-05-10T16:49:12.555392Z,U0463,Salesforce,LOGIN,customer_bucket,210.209.16.184,Russia,TRUE
2026-02-12T02:24:27.555392Z,U0076,AD,EC2_ACCESS,salesforce_leads,99.169.244.179,Canada,TRUE
2026-04-07T10:29:45.555392Z,U0327,Okta,EC2_ACCESS,user_data,2.22.1.18,USA,TRUE
2025-09-28T04:54:41.555392Z,U0383,AD,EC2_ACCESS,customer_bucket,83.131.238.184,Germany,TRUE
2026-02-14T12:27:23.555392Z,U0156,AWS,API_CALL,customer_bucket,57.45.118.105,Russia,TRUE
2026-04-11T21:14:12.555392Z,U0111,Salesforce,S3_ACCESS,prod_ec2,176.150.129.89,India,TRUE
2026-02-10T06:18:43.555392Z,U0024,Salesforce,LOGOUT,dev_s3,54.133.190.118,India,FALSE
2025-06-27T17:17:40.555392Z,U0107,Salesforce,API_CALL,prod_ec2,51.89.80.13,India,TRUE
2026-04-23T08:33:42.555392Z,U0307,Okta,LOGIN,prod_ec2,116.105.255.86,Germany,FALSE
2025-09-14T07:13:43.555392Z,U0167,AD,PRIVILEGE_CHANGE,dev_s3,164.31.116.101,Brazil,TRUE
2026-02-06T14:46:27.555392Z,U0326,Okta,PRIVILEGE_CHANGE,user_data,208.241.98.117,Brazil,TRUE
2025-10-31T15:21:13.555392Z,U0007,Okta,S3_ACCESS,dev_s3,206.61.214.69,Brazil,TRUE
2026-04-04T20:05:10.555392Z,U0438,Salesforce,LOGOUT,salesforce_leads,117.119.244.193,UK,TRUE
2025-11-23T22:28:40.555392Z,U0131,AD,API_CALL,salesforce_leads,212.100.112.130,Canada,TRUE
2025-11-01T13:14:35.555392Z,U0288,AD,LOGOUT,salesforce_leads,88.118.20.217,Russia,TRUE
2025-10-20T21:59:07.555392Z,U0385,Salesforce,API_CALL,user_data,11.163.139.132,USA,TRUE
2025-08-24T04:53:51.555392Z,U0300,Okta,PRIVILEGE_CHANGE,user_data,41.198.164.103,China,TRUE
2026-04-08T06:16:08.555392Z,U0012,Okta,PRIVILEGE_CHANGE,user_data,51.254.20.68,Germany,TRUE
2025-08-10T14:19:48.555392Z,U0276,Salesforce,PRIVILEGE_CHANGE,customer_bucket,218.137.128.38,Canada,TRUE
2025-08-02T09:59:36.555392Z,U0109,Okta,LOGOUT,prod_ec2,20.55.122.48,China,TRUE
2026-04-08T05:16:01.555392Z,U0181,AWS,EC2_ACCESS,salesforce_leads,102.141.231.1,India,TRUE
2026-02-20T05:24:58.555392Z,U0186,AD,API_CALL,dev_s3,140.242.166.154,China,TRUE
2025-12-29T15:00:04.555392Z,U0207,Salesforce,S3_ACCESS,user_data,217.227.80.153,UK,TRUE
2025-11-22T19:35:53.555392Z,U0091,Okta,LOGIN,salesforce_leads,136.167.250.22,Russia,TRUE
2025-08-26T08:30:01.555392Z,U0336,AD,EC2_ACCESS,salesforce_leads,20.165.22.162,China,TRUE
2025-09-01T19:15:48.555392Z,U0211,AD,PRIVILEGE_CHANGE,prod_ec2,138.29.117.2,UK,TRUE
2025-07-21T17:11:23.555392Z,U0258,Salesforce,LOGIN,dev_s3,39.147.168.76,Germany,TRUE
2025-12-20T17:22:27.555392Z,U0321,AD,S3_ACCESS,customer_bucket,97.42.7.223,China,TRUE
2025-09-03T10:00:21.555392Z,U0443,AWS,EC2_ACCESS,dev_s3,186.50.176.0,Germany,TRUE
2026-03-24T06:31:45.555392Z,U0480,AWS,S3_ACCESS,prod_ec2,221.63.209.33,India,FALSE
2025-09-08T20:16:08.555392Z,U0016,Salesforce,EC2_ACCESS,prod_ec2,203.205.168.56,Brazil,TRUE
2025-08-28T03:26:34.555392Z,U0408,Salesforce,PRIVILEGE_CHANGE,customer_bucket,24.194.240.44,Russia,TRUE
2025-08-21T07:17:36.555392Z,U0466,AWS,EC2_ACCESS,customer_bucket,107.1.198.171,USA,TRUE
2026-03-10T07:43:45.555392Z,U0350,Salesforce,PRIVILEGE_CHANGE,user_data,75.210.226.250,China,FALSE
2025-09-29T10:28:10.555392Z,U0214,AD,API_CALL,salesforce_leads,81.20.70.232,USA,TRUE
2026-03-29T09:55:40.555392Z,U0424,AD,S3_ACCESS,user_data,142.199.64.96,USA,TRUE
2026-06-15T14:43:18.555392Z,U0367,Salesforce,EC2_ACCESS,customer_bucket,142.199.68.179,Canada,TRUE
2026-04-10T19:20:17.555392Z,U0135,AD,API_CALL,prod_ec2,150.254.35.71,Russia,TRUE
2025-08-14T13:53:31.555392Z,U0174,AWS,EC2_ACCESS,prod_ec2,94.128.166.155,India,FALSE
2026-03-16T20:43:25.555392Z,U0329,AD,EC2_ACCESS,user_data,94.0.56.158,Germany,TRUE
2025-10-13T03:08:34.555392Z,U0176,Salesforce,S3_ACCESS,user_data,187.247.121.180,India,TRUE
2025-07-04T07:59:08.555392Z,U0305,AWS,LOGOUT,salesforce_leads,99.25.132.199,India,FALSE
2025-11-11T11:24:15.555392Z,U0451,Okta,API_CALL,dev_s3,20.102.129.23,India,TRUE
2026-01-26T21:36:32.555392Z,U0082,Okta,EC2_ACCESS,user_data,107.158.208.128,India,TRUE
2026-03-17T09:27:36.555392Z,U0413,AWS,LOGOUT,salesforce_leads,64.245.254.88,India,TRUE
2026-02-22T17:52:35.555392Z,U0132,AWS,LOGIN,prod_ec2,221.55.168.27,India,TRUE
2025-09-29T04:48:07.555392Z,U0007,Okta,API_CALL,salesforce_leads,115.62.206.107,China,TRUE
2025-08-25T15:09:31.555392Z,U0461,Okta,API_CALL,prod_ec2,178.29.201.238,Russia,TRUE
2026-05-22T13:00:53.555392Z,U0194,Salesforce,API_CALL,prod_ec2,111.7.79.235,Brazil,TRUE
2025-11-14T23:29:18.555392Z,U0460,AD,API_CALL,customer_bucket,223.173.156.184,Russia,TRUE
2025-09-15T13:32:31.555392Z,U0106,AWS,S3_ACCESS,salesforce_leads,157.72.106.134,Canada,TRUE
2025-12-31T03:53:00.555392Z,U0183,Salesforce,PRIVILEGE_CHANGE,customer_bucket,221.174.137.65,Germany,TRUE
2026-03-05T10:01:30.555392Z,U0187,AD,EC2_ACCESS,customer_bucket,34.173.72.31,Russia,TRUE
2026-01-21T07:48:23.555392Z,U0139,AD,LOGIN,user_data,152.88.12.230,Germany,TRUE
2026-04-03T14:51:44.555392Z,U0409,AWS,API_CALL,prod_ec2,188.156.225.243,Germany,TRUE
2025-08-28T08:35:42.555392Z,U0234,AD,PRIVILEGE_CHANGE,dev_s3,130.118.250.237,India,FALSE
2026-04-01T06:01:11.555392Z,U0098,AD,LOGOUT,salesforce_leads,15.57.202.250,India,FALSE
2025-09-23T04:30:45.555392Z,U0117,Salesforce,EC2_ACCESS,customer_bucket,17.91.120.159,USA,TRUE
2025-07-18T19:44:20.555392Z,U0325,AWS,EC2_ACCESS,customer_bucket,215.220.243.166,Brazil,FALSE
2025-07-29T05:43:56.555392Z,U0102,AWS,PRIVILEGE_CHANGE,user_data,14.84.108.102,India,TRUE
2025-12-04T08:26:03.555392Z,U0298,AD,API_CALL,user_data,196.40.49.147,Germany,TRUE
2026-02-14T01:34:05.555392Z,U0326,Salesforce,LOGIN,dev_s3,2.50.122.129,China,TRUE
2026-02-20T13:21:45.555392Z,U0253,AWS,S3_ACCESS,salesforce_leads,99.132.52.210,Brazil,TRUE
2026-02-26T01:15:48.555392Z,U0488,Okta,S3_ACCESS,salesforce_leads,51.125.208.171,Germany,TRUE
2026-01-24T10:11:02.555392Z,U0348,Okta,API_CALL,user_data,185.38.54.90,Canada,TRUE
2025-08-30T04:51:52.555392Z,U0485,Salesforce,LOGIN,dev_s3,29.132.207.106,Brazil,TRUE
2025-07-15T21:52:47.555392Z,U0092,Salesforce,API_CALL,dev_s3,35.125.177.73,Canada,TRUE
2025-10-31T10:30:58.555392Z,U0227,AWS,LOGOUT,customer_bucket,137.26.116.48,Germany,TRUE
2025-10-17T01:12:17.555392Z,U0257,Okta,PRIVILEGE_CHANGE,user_data,30.116.79.143,Canada,TRUE
2026-02-12T04:01:18.555392Z,U0475,AWS,PRIVILEGE_CHANGE,prod_ec2,71.62.52.15,Russia,TRUE
2025-11-21T08:02:44.555392Z,U0393,AWS,LOGOUT,salesforce_leads,106.42.55.85,UK,TRUE
2025-12-21T10:43:34.555392Z,U0265,Salesforce,API_CALL,dev_s3,52.179.149.120,Germany,TRUE
2026-06-18T07:24:28.555392Z,U0242,Okta,S3_ACCESS,prod_ec2,21.185.95.144,India,TRUE
2026-05-08T11:49:01.555392Z,U0182,Okta,EC2_ACCESS,dev_s3,22.118.58.27,China,TRUE
2025-11-29T10:41:43.555392Z,U0391,AD,EC2_ACCESS,customer_bucket,210.226.192.118,China,TRUE
2025-08-13T19:03:58.555392Z,U0413,Salesforce,S3_ACCESS,customer_bucket,114.159.184.50,Germany,TRUE
2025-09-27T20:15:20.555392Z,U0367,Okta,S3_ACCESS,customer_bucket,179.244.19.0,Russia,TRUE
2025-10-24T22:25:36.555392Z,U0196,AWS,LOGOUT,salesforce_leads,92.194.241.149,Brazil,TRUE
2025-07-19T08:31:49.555392Z,U0055,AWS,LOGOUT,dev_s3,133.117.169.150,Brazil,TRUE
2025-12-19T22:20:36.555392Z,U0304,AD,API_CALL,user_data,14.37.56.205,Brazil,TRUE
2026-02-03T01:48:11.555392Z,U0311,Salesforce,LOGIN,customer_bucket,181.29.229.232,USA,TRUE
2026-01-15T08:22:22.555392Z,U0142,Okta,EC2_ACCESS,dev_s3,56.91.221.130,Canada,TRUE
2026-04-07T15:42:29.555392Z,U0451,AD,S3_ACCESS,user_data,74.239.199.141,UK,TRUE
2025-10-14T12:21:27.555392Z,U0302,AWS,PRIVILEGE_CHANGE,customer_bucket,212.205.136.255,Brazil,TRUE
2026-01-18T17:21:51.555392Z,U0294,Okta,PRIVILEGE_CHANGE,salesforce_leads,106.80.79.210,India,TRUE
2026-04-16T07:19:17.555392Z,U0072,AD,API_CALL,dev_s3,104.210.42.243,Russia,TRUE
2026-04-06T15:54:44.555392Z,U0229,AWS,LOGOUT,dev_s3,51.207.37.220,Brazil,TRUE
2025-10-27T18:43:08.555392Z,U0186,AWS,API_CALL,dev_s3,190.71.191.89,India,TRUE
2025-06-29T10:29:09.555392Z,U0478,AWS,LOGIN,user_data,43.144.134.16,China,TRUE
2026-04-26T09:37:28.555392Z,U0250,AD,PRIVILEGE_CHANGE,customer_bucket,72.107.168.230,Russia,FALSE
2025-07-02T21:51:57.555392Z,U0224,Okta,PRIVILEGE_CHANGE,user_data,203.128.231.136,India,TRUE
2025-07-16T12:19:37.555392Z,U0325,AD,PRIVILEGE_CHANGE,customer_bucket,144.50.248.98,Canada,TRUE
2026-01-05T20:59:29.555392Z,U0409,AD,PRIVILEGE_CHANGE,user_data,95.217.33.119,Germany,TRUE
2026-03-13T01:43:36.555392Z,U0393,Salesforce,S3_ACCESS,user_data,169.224.47.27,Brazil,TRUE
2025-08-18T13:28:39.555392Z,U0379,Okta,LOGIN,prod_ec2,159.148.245.192,Russia,TRUE
2026-03-16T10:11:32.555392Z,U0400,Salesforce,LOGIN,user_data,119.156.132.44,India,FALSE
2025-11-18T21:23:43.555392Z,U0425,AD,LOGIN,prod_ec2,30.35.215.205,Russia,TRUE
2026-05-18T17:21:17.555392Z,U0133,AWS,PRIVILEGE_CHANGE,dev_s3,64.107.177.65,Brazil,TRUE
2026-04-15T11:04:07.555392Z,U0103,Okta,API_CALL,salesforce_leads,116.115.38.140,UK,TRUE
2025-09-08T12:13:27.555392Z,U0076,Okta,LOGOUT,customer_bucket,141.73.239.59,USA,TRUE
2026-05-14T11:58:49.555392Z,U0484,AD,LOGOUT,salesforce_leads,73.125.7.117,Russia,TRUE
2026-05-24T12:59:30.555392Z,U0168,Okta,LOGOUT,prod_ec2,86.86.87.73,Germany,TRUE
2025-10-03T17:27:03.555392Z,U0218,AWS,LOGOUT,dev_s3,66.19.94.8,USA,TRUE
2025-12-08T04:34:19.555392Z,U0461,AD,EC2_ACCESS,customer_bucket,147.25.170.147,Brazil,TRUE
2026-04-03T19:18:29.555392Z,U0438,AWS,EC2_ACCESS,customer_bucket,37.156.235.190,Brazil,TRUE
2025-09-08T07:27:10.555392Z,U0102,Salesforce,PRIVILEGE_CHANGE,customer_bucket,90.175.108.22,Canada,TRUE
2026-06-10T03:14:16.555392Z,U0260,AD,LOGOUT,prod_ec2,199.82.154.135,Canada,TRUE
2026-02-10T08:25:01.555392Z,U0380,Okta,API_CALL,dev_s3,139.90.214.84,China,TRUE
2026-04-27T01:24:56.555392Z,U0047,Okta,EC2_ACCESS,dev_s3,195.112.213.74,Canada,TRUE
2025-06-23T06:26:54.555392Z,U0009,Salesforce,EC2_ACCESS,user_data,204.190.184.254,Canada,TRUE
2025-10-18T20:03:37.555392Z,U0485,AD,EC2_ACCESS,dev_s3,186.84.142.127,Germany,TRUE
2026-02-28T01:17:34.555392Z,U0044,Salesforce,EC2_ACCESS,customer_bucket,56.64.138.213,India,TRUE
2025-10-23T23:55:29.555392Z,U0460,AD,LOGOUT,prod_ec2,175.107.40.194,UK,TRUE
2026-01-07T20:43:44.555392Z,U0066,AWS,LOGOUT,user_data,170.66.123.237,USA,FALSE
2025-09-09T22:32:15.555392Z,U0411,Okta,S3_ACCESS,salesforce_leads,40.156.101.242,China,TRUE
2025-08-26T09:53:31.555392Z,U0215,AWS,PRIVILEGE_CHANGE,prod_ec2,81.144.18.202,UK,TRUE
2025-08-01T22:25:29.555392Z,U0474,AWS,LOGIN,user_data,58.123.2.117,Germany,TRUE
2025-11-12T09:08:58.555392Z,U0321,Okta,PRIVILEGE_CHANGE,dev_s3,11.88.69.215,USA,TRUE
2025-07-01T12:25:53.555392Z,U0170,Salesforce,LOGIN,prod_ec2,134.254.206.207,China,FALSE
2026-04-12T13:51:28.555392Z,U0194,AWS,LOGOUT,customer_bucket,133.156.97.142,USA,TRUE
2025-07-26T05:28:42.555392Z,U0115,Salesforce,LOGIN,customer_bucket,25.48.163.111,Brazil,TRUE
2026-05-18T22:37:42.555392Z,U0213,Salesforce,LOGOUT,salesforce_leads,52.65.89.62,USA,TRUE
2026-06-04T19:13:32.555392Z,U0241,Okta,LOGOUT,dev_s3,122.212.177.15,Russia,TRUE
2026-03-25T15:21:49.555392Z,U0343,AD,EC2_ACCESS,user_data,223.226.123.204,Germany,TRUE
2025-08-09T20:42:57.555392Z,U0264,AWS,LOGOUT,customer_bucket,15.246.191.98,Canada,TRUE
2026-05-30T21:29:44.555392Z,U0145,AD,LOGOUT,prod_ec2,21.193.204.206,India,TRUE
2025-10-15T09:21:09.555392Z,U0338,Okta,API_CALL,user_data,215.114.116.167,India,TRUE
2025-10-25T19:28:52.555392Z,U0068,Salesforce,S3_ACCESS,prod_ec2,140.99.54.94,USA,TRUE
2025-11-16T23:33:40.555392Z,U0410,AD,LOGOUT,prod_ec2,65.136.255.239,USA,TRUE
2026-05-10T21:07:07.555392Z,U0018,AWS,LOGOUT,user_data,19.198.12.41,Russia,FALSE
2025-12-25T08:34:56.555392Z,U0247,Okta,LOGOUT,salesforce_leads,182.162.116.71,China,TRUE
2025-12-13T10:53:30.555392Z,U0110,Okta,PRIVILEGE_CHANGE,user_data,166.162.85.66,Canada,TRUE
2026-04-14T21:51:48.555392Z,U0336,Okta,S3_ACCESS,prod_ec2,53.92.218.51,India,TRUE
2025-12-26T17:18:02.555392Z,U0447,Salesforce,API_CALL,customer_bucket,45.150.241.216,Russia,TRUE
2025-07-14T23:07:17.555392Z,U0135,Okta,EC2_ACCESS,customer_bucket,76.224.64.7,UK,FALSE
2025-12-15T02:24:36.555392Z,U0500,AD,LOGIN,salesforce_leads,144.72.96.104,India,TRUE
2025-10-17T16:33:07.555392Z,U0178,Salesforce,EC2_ACCESS,salesforce_leads,164.236.162.233,Canada,TRUE
2026-01-02T11:11:14.555392Z,U0498,AWS,EC2_ACCESS,salesforce_leads,52.187.43.9,Germany,TRUE
2025-09-14T14:40:45.555392Z,U0349,AD,LOGOUT,dev_s3,179.164.140.252,UK,TRUE
2026-01-10T08:35:51.555392Z,U0272,AD,PRIVILEGE_CHANGE,dev_s3,149.216.222.64,Germany,TRUE
2025-08-24T05:04:34.555392Z,U0272,Okta,LOGOUT,customer_bucket,33.221.15.37,UK,TRUE
2026-02-15T12:42:58.555392Z,U0440,AWS,API_CALL,prod_ec2,173.141.88.10,China,TRUE
2025-07-09T10:42:57.555392Z,U0143,Salesforce,S3_ACCESS,user_data,53.160.193.224,China,TRUE
2025-10-23T11:20:42.555392Z,U0240,AWS,API_CALL,dev_s3,223.84.218.221,USA,FALSE
2026-01-22T06:51:20.555392Z,U0363,Okta,LOGOUT,salesforce_leads,209.35.75.14,Canada,FALSE
2025-08-13T22:32:33.555392Z,U0211,AWS,EC2_ACCESS,prod_ec2,158.208.210.156,Germany,TRUE
